text,label
"Impossible to reach phantom customer service by phone... The mails have returns which say each time 'we will contact you within 48h or 72h' yes nothing more. Order placed on February 21 and still nothing on the horizon... I don't even know how to request a refund and cancel this order... Worst service I've ever seen, scam???!!!!",0
You can find Daily basic needs here🤌,1
Nice place big parking,2
I think it's disgusting to take... - Hello,0
"We find all types of equipment at all prices. What's more, most of the time the sales staff are pleasant and helpful.",2
Catastrophic awaits reply from Mr... - Leroy Merlin BEAUVAIS (OISE),1
"""Disgrace - Leroy Merlin in Tassin-La-Demi-Lune, Lyon - Again, no delivery on April 13.""",0
following repair at norauto in... - following repair at norauto in haguenau nothing repaired all dashboard lights on,1
"""Bad product delivered twice in a row - So, null sav.""",0
Incompetent thieves - Thank you,0
Auchan.fr website not usable - Furniture arrived damaged ... in short !!! And poor quality ..,0
"You play the game and you lose - If you order from Decathlon,",1
He took the time to understand my needs and recommend the products best suited to my projects. The level of service I received from him was exceptional and very pleasantly surprised me. It is this kind of service and customer care that will make me return to Leroy Merlin without hesitation. Thanks again to this salesman for his invaluable help!,2
"I bought a Hélène faux and fabric recliner for 199 euros on October 17, 2020, received December 7, 2020.the seat is sagging, so uncomfortable chair. After several emails with auchan, for exchange or credit, nothing. No action from auchan. They don't care about their customers. Store not recommended. Sav inconpetant.",0
I contacted Leroy Merlin's internet service who told me each time that they were passing the message on to the ghost company CONSOBAT. Every 10 days I call to hear the same thing and no concrete results.,0
"Delivery costs very expensive I think... - Result, direction Vieux Campeur",0
"it was okay,not so extra excited.",1
"TRES MAUVAIS LE MOT EST FAIBLE - Hi,",1
Order placed for a swing... -,1
"Waiting time far too long. Vehicle dropped off at 9 a.m. I'm told it will be ready at 1 p.m. I call at 1:30 p.m. They tell me within an hour it's good. I arrive on site at 2:30 p.m., I am told ""still a quarter of an hour"". Results at 3:15 p.m. she is still not ready! I had to wait 4 p.m.",0
"Really, don't order from them, they don't respect anything and you'll just be wasting your time.",0
"a very large selection in all areas. In Germany, the shops are not so well stocked",0
"Mai più - When you've decided to do something, you have to do it right from start to finish.",1
"I quickly realize that on the 19th the package no longer had tracking it was blocked. After several calls, they told me that the package had a transport problem. They made several claims to mondial relay .",0
"a repsonsable of leroy merlin says to me we will make the necessary so that it is free, still happy with 2000 euro the order.",1
Ras,1
"I went to Norauto Torcy (77) last year to have my air-conditioning serviced. First diagnosis: maintenance impossible because there was a leak in the air-conditioning. So I rescheduled my appointment to have the leak detected... And on the day, as if by a miracle, no leak, they just did the usual maintenance. Strange, but my air conditioner worked.""",1
engine change done at Norauto SIN on... - Norauto takes us for pigeons,1
"I received a garden table with a glass top and 2 important pieces were missing because they were 2 middle table supports. After several exchanges with customer service, the only solution is to ""send the table back and we'll refund you"" ""but I no longer have the cardboard and glass is fragile"".",0
"Big thieves - No comprend en la web de leroy merlin, los pedidos o no llegan o se retrasan muchisimo.",0
Flee from Auchan - Bed order placed at Auchan via internet...,1
Not even a star Auchan deserves - What a great customer service...,2
Pessima esperienza a Laurentina - No answer as usual...,0
the salesmen do not help the customers they get rid of them and it is not at all the same thing it is thus the last time that I go to leroy merlin,0
I bought from the Leroy Merlin store in St Denis a washing toilet with installation by their craftsmen for an amount of almost 5 K€.,2
Muy mal - They will launch a search procedure with the carrier but when????,1
Ras,1
"Whereupon I let her know that I said hello madam, only to be told....NON, when you arrive it's hello first....I clarify to her once again, that I did say hello. Instead of accepting that maybe she hadn't heard me, she retorts, once again, ""certainly not"", whereupon I explain my problem and am immediately sent (without listening to my request) straight to one of the receptionists.",0
"trato vejatorio de empleada de cortinas... - ""Ah! there are 15 but not in my department, go to the ""storage"" department"".",1
Awesome Customer Care - SC,2
"Today: impossible to reach the after-sales department by phone. Leroy Merlin's central number cannot transfer the customer to the desired department. So no way of finding out more, except to go to the store (1 hour lost). Congratulations to Leroy Merlin for their sense of service!",0
Midieron para unos rodapiés y tardaron más de un mes en darme un presupuesto que luego resultó erróneo.,1
Minorable... - if norauto had wanted to kill me it would not have done better,0
"THEY ARE THIEVES .ORDERED ON INTERNET : OBJECT NOT IN CONFORMITY !!! VARIOUS EMAILS SENT .  NO ANSWER . SEVERAL PHONE CALLS ( WAITING TIME , BETWEEN 15 & 20 MINUTES ! WE WALK YOU, TO HEAR ME SAY TODAY, RDV WITH THE CARRIER IN 15 DAYS TO RECOVER THE OBJECT AND REFUND THE NEXT 15 DAYS.",0
Shower cubicle ordered on... - many discussions with leroy lerlin to pass early to avoid the crowd,1
"And above all, meters of queuing to get to the rare checkouts that are open: no distance between customers who crowd together without any distance markers on the floor.",0
"Purchase of an inflatable canoe and the equipment that goes with it (oars, waterproof bag and life jackets). Efficient, courteous and smiling saleswoman.",2
Top service and advice while buying s wetsuit. Location is out of town. Good prices.,2
Poor Product Quality; Even Poorer Customer Service - The same evening Decathlon announces that a delay is expected.,0
Auchan télécom terrible service - I think there is a VERY BIG EFFORT to be made to improve their shipping and tracking system.,0
How can you have two contradictory opinions about disc wear in two Norauto centers?,1
An obstacle course! - It's best to be zen and relaxed when ordering and receiving items. Here's an overview:,1
beware of real thieves! - I find my vehicle disassembled at the front,0
"Que de péripéties - Do not order at Auchan.fr because if a problem with an item, 2 or even 3 months for a return or refund.",0
Gas station Auchan Sin le Noble... - Never order from auchan.fr,0
"2) The next day, I went for a technical inspection: the car was refused and a second inspection was carried out due to the condition of the rear windscreen wiper (not reported by Norauto), code lights (not reported by Norauto) and pollution (inspection not carried out by Norauto at this stage). On the other hand, no fault has been reported on the front brakes.",0
"Same problem. Ps4 pack ordered during Black Friday. Mail to inform me that my order is cancelled 3 days later for ""lack of stock"".",0
Super,2
"And above all, it makes a huge noise as if it were about to explode. I've recorded the noises it makes and everyone around me thinks it's horrible and above all dangerous.",0
"Always disappointed with the treadmills, the last time I was verbally attacked because my badly adjusted treadmill was making noise... you don't have to tell me that Domyos' policy is private lessons... I got it.. I'm going back to outdoor running, in the end maybe not so bad....",0
TOP bulb service!,2
"""No insulation after galendage installation: unacceptable - Hello,""",0
Purchased 30 15KG bags of Pellets for... - Radin incompétent nul à éviter!!!!!!!,1
"Pitiful delivery service - I am no longer willing to buy from their website, I will come to the store.",0
"Note 1 : Customer service only speaks Spanish, if you ask for English Speaking staff, they """"literally slap down the phone"""" without any explanation nor apologies. """,0
"Having been surprised by this behavior up to now, I'm entitled to wonder if these women aren't discriminating against me in view of my foreign-sounding name. Your failure to act would imply your company's consent, and remaining silent could have unfortunate consequences, as the cases of Gorges Floyd in the United States and Adama Traoré are still topical.  ",0
Sav auchan.fr incompetent - to the customer,0
Incompetenza totale - I went to Leroy Merlin Nice this afternoon and went through the materials yard.,1
"This supermarket is clean, the price is not expensive, the qualities of goods are good.",2
"It's a great idea to have this space, a kind of show room",2
"the rest, plastic at 250€, a non-new item delivered for new, market place sellers not interested in customer satisfaction",0
Bad experience ordering on the internet - Craftsmen booked and paid ...everything is planned...,0
"""Good morning. The opening of the Leroy Merlin boutique was an opportunity to materialize a long-thought-out project. I was accompanied at each stage of the project and the store team provided meticulous monitoring of the work. Thank you all.""",2
Service extraordinarily bad - Worst company I've ever seen worst service of all time not trustworthy do not buy from them!!!,0
"shower door (leroy merlin ) besancon - Needless to say, we will do without your company's services in the future.",0
"A FUIR, I regret having bought household appliances from Auchan following a breakdown I went with my appliance to Auchan they sent me back to tell me that I had to send it back myself by my own means by mail to the customer service.",0
Decathon La Rochelle execrable acceuil ! - I bought my nephew a bmx in 2017.,2
"UPDATE 10/08: after 1 postponed delivery promise, the second has not been fulfilled either. I'm in daily contact with Leroy Merlin, which hasn't been heard from since this second broken delivery promise (30/07).",0
"This Monday, February 3, I suffered the bad mood of the electricity department staff whom I asked for advice on a TV amplifier.",0
Ras,1
Must be avoided - enjoy the following benefits:,1
"11 items missing from my parcel !!! - But SMS on the 13th to announce a delay, for the 16th.",0
Una basura y estafa - no creo que les compre nada mas.,1
Soy Arquitecto Técnico y muy buen cliente de Leroy.  Hace unos meses me hicieron una tarjeta PRO en Leroy dónde me aseguraba el personal de Leroy que al realizar compras mensuales superiores a 3000 € me devolverían un 7% de ese valor en cheques para tienda.,2
"COFFRE EXTERIEUR BAHIA - Falta, no se te ocurra ir ahí.....",1
"Very good for my needs, lots of products. It is slightly more expensive vs online but very well stocked and staff is well trained and helpful.",2
"La tienda online mala no,lo... - Hello,",1
"""Absolutely worthless company - Status """"in preparation"""" for several days only to have to cancel and place the order again.""",0
"He quedat molt content , Manresa - Disappointment",0
I got ripped off at Norauto in... - after an appointment to exchange 195/65/15 tires,0
"Scam contest to win a barbecue! I entered a competition to win a barbecue on 2 occasions, and in both cases it was impossible to complete the action! Unworthy of a brand like Leroy Merlin!",0
No cumplen compromisos ni atienden - I placed an order more than 2 months ago.,1
Busy but good super market,2
ACQUISTO TAPPETO - I'll share my experience with the sanitary SAV.,1
"Auchan justifies staying in Russia for the good of its employees, no if it closed people would understand the Ukrainian reality and the global reaction. It's only money that interests Auchan. The Russian population thinks that Putin is coming to save the Ukrainians, the proof is that Auchan and Leroy Merlin are operating normally.",0
"That was 3 weeks ago. Since nothing, radio silence. I call today and they tell me they are waiting for your answer to know if you want a refund or a new shipment but there is no more stock ...",0
Je comsomme de moins en moins chez vous...cette attitude me dégoute....du coup je vais de plus en plus chez Leclerc car chez eux il y a encore plus d'humains que de machines et ils sont moins chers en plus!!! vous avez perdu une trés bonne cliente qui vous a laissé beaucoup d'argent en plus de 20 ans !!!,0
"Deplorable service: They changed 2 tires for me (160€), I get my car back, drive 800m (true: waze) and my tire goes flat! (one they changed of course)",0
"Vergognoso acquistato una portaa blindata ad agosto 2022 pagato 50 euro per far venire qualcuno a prendere le misure una volta fatto il sopralluogo (12/08/2002) arriva il 24 novembre non avendo ricevuto notizia ritorno a parco Leonardo a Roma ,dove mi viene consegnato il preventivo (dopo 45 giorni) pago 1,240 euro oggi 21/12/2022 sto ancora attendendo con pazienza qualcuno che viene ad istallarla da parte mia sarà L ultimo acquisto a Leroy Marlen SCONSIGLIATO",0
"Very welcoming and friendly staff, I highly recommend!",2
"The online store just bugs, the basket resets to zero, page display problems, in the end it's impossible to order. Apparently I'm not the only one to suffer from this....For the n°1 DIY retailer, this is really unthinkable! Could their marketing, development etc. offices be full of people at a loss! Where did they get the websites developed at lower cost?",0
"The first is the last order placed with Decathlon, they do what they want, no obligation to respect anything .",1
auchan meriadeck bordeaux des encules - If you want competent people. Run away!!!!!!!!!!!,0
"Service SAV deplorable... Since 02/11 new system of taking care which is done on Internet more by telephone and neither in store... This was explained to me over the phone, as I was not aware of it on 02/11... Everything was supposed to be simple according to the person on the phone (you fill in all the information and you'll receive a confirmation email and the vouchers to return your item).",0
Good experiences and a good Customer Relations team - I'd rather die than go back ;),2
"Deplorable, financial loss for the store and a customer who will spend his budget elsewhere even if it means paying more!",0
I am disappointed with this online sales service and strongly advise against it...,0
Delivery of a shower enclosure - the artisan of the installation service should be more serious,1
Very poor explanation on the bulk... - Customer account blocked ..order validation????,0
"They tell me it's not possible to speak to a manager. The managers at Leroy Merlin hide and don't take their customers' problems into account, but then what good are they?",0
Covid oblige - Thank you Auchan for listening and taking care of your customers.,2
The company charges very... - The company charges very high prices.,0
Me estoy acojonando. - FC,1
Quick and helpful staff aware that when you're there it's usually for a breakdown or a repair. Always there to help us make the right choices.,2
Internet order not honored: cancelled - She was still going to ask him to call me back...,0
"While she was in the fruit and vegetable section, a stack of crates on a pallet collapsed, because the boxes underneath were not properly loaded (photos saved).",0
Montaggio batteria presso officina... - Montaggio batteria presso officina Norauto €14.95,1
Replacement of a bearing - Here is my opinion and the cause of my dissatisfaction:,0
We brought our Opel Mokka to... - We brought our Opel Mokka to have a punctured tire changed.,1
Not what it was - Not accepting the card and will be pressing for the money refund I was promised initially.,0
SUPER,2
Photo print quality has become horrible. I printed the photos at your place for 4 years and I stop.,0
Nunca más! Los productos que vende Leroy Merlín se pueden conseguir fácilmente en otras tiendas. A invertir en otro sitio!,1
"Withdrawal of points on the Wahou card 4h after a purchase following a store error - Hello,",0
I am totally dissatisfied with the after-sales service... - Absolutely avoid.,0
Receipt of a reconditioned item...and after-sales service from M...DE - No commercial gesture following this increase.,1
This site sorts through the reviews ... - Florian,1
ski maintenance services - PE+AS GRAVE JE VAIS VOIR AILLEURS,1
"this is the last time I'll set foot on their premises, at castorama no problem like at Leroy merlin...",1
Flee! - At Auchan Poitiers Sud The service for picking up large parcels is deplorable. We waited 40,0
"You pay for your order, they give you a delivery date and on the day of delivery they tell you that you won't be delivered because they're not available. A real scam and the customer service messages are mind-boggling.",0
a wide choice - interesting prices on the brand's products. Not always at the top compared to brands but much cheaper.,2
Order not prepared - INADMISSIBLE FOR A RECOGNIZED BRAND,0
"I am obliged, given the risk of fire from this battery and Norauto's light-hearted attitude, to take steps to protect myself in the event of a problem.",2
"Leroy Merlin PUGET/FREJUS overwhelmed this Saturday, May 16. No flow management for several hours, interminable waiting at the checkout, no possibility of complying with sanitary safety measures... Not to mention absent managers and stressed-out, overworked security guards.",0
"Store is a bit disorganised, but the staff was friendly!",2
"Either thanks to their return policy or if they refuse and tell you that the item is in poor condition and unusable, the item is therefore of poor quality and covered by the latent defect guarantee.",0
and your desires come to life they say and well I just want to take a shower with enclosures in the right size. sterile communication no contact with customer service no respect for the customer.  A FUIR,0
"I received as a gift a Delonghi Magnifica S coffee machine, bought in Dunkerque on August 26, 2020. The person who bought me this gift sent it to my home in Paris by Colissimo.",2
"Howdy - Hello Mr XXXXX,",1
"Software that does what it wants, no choice in delivery dates, stores...",1
order placed and paid at the drive - Leroy Merlín de Gijón,1
"Una verguenza. He hecho tanto la cocina de mi casa como la instalación de puertas y no podría haber ido peor. Hace casi medio año y sigo esperando que terminen de las veces que se han equivocado de material, ahora espera que venga el instalador, ahora el material vuelve a estar mal,... NADA recomendable. Patético.",0
"2 velos pliants achetés,des pièces se dévorsent et se perdent une fois plié pendant le transport,punctures répétées avec pincement de la chambre à tire.après retour en magasin,aucun technicien velo et SAV inexistant!",0
I make an appointment at the ... - Back home my wife prefers to fit Michelin tires.,1
Pésimo servicio en todos los aspectos - Leroy Merlin de Gradignan 33,1
lo showroom di San giovanni Teatino ha fatto proprio il famoso detto Napoletano Facite Ammuina: tutti chilli che stanno a prora vann' a poppa e chilli che stann' a poppa vann' a prora:,0
"And yet another dissatisfied customer... - That's it, we've had our days off and still no paint.",0
"Order never delivered, not to mention the customer service messages. The number of messages similar to mine on this forum shows that Decathlon has a problem with its carriers (with whom Decathlon has contractual commitments though) and prefers to """"throw"""" the responsibility on its customers: curious way of doing things when we know that some retailers are struggling to sell and would like to have customers in these difficult times!!! """,0
"Twice delivered the wrong part number for the ping-pong table ordered online. Delivery dates not respected. This is the Middle Ages of online sales. Friendly but totally incompetent customer service representatives. Almost 1 month after ordering, we still haven't received the table we ordered.",0
Very disappointed for the second time - *****29 August 2022: still no refund *****,0
In all honesty - Auchan Toulouse,1
Order arrived in a huge box but with only 3 items out of 11 in the package !!! Thinking that the rest would arrive another day and well NO! No return from them after that fortunately I decided to act hoping to be reimbursed the difference ...,0
Nice place. Free coffee. Easy to book maintenance.,2
Lack of respect - Who doesn't care about your problem.,0
Valla posventa de Leroy Merlín - ⚠️ I DON'T RECOMMEND ⚠️,0
Very good reception and I deposited several parcels with Mondial Relay which arrived safely so very happy.,2
I just received an order for... - I still go back there often with pleasure ....but not when I need something ..... :-(,0
"I've just been to decatlhon, I was looking for rollerblades but I didn't know anything about them. The salesman was very informative and explained everything in detail.",2
A FUIR - Really disappointed with AUCHAN after-sales service !!!,0
Avoid - Now I fill up at the Leclerc pumps and take advantage of the opportunity to do my shopping there.,1
Instalación muy deficiente.  Nulo interés len resolver la incidencia.,1
"Very disappointed, I should never have confirmed my order. - Goodbye",0
"After several months without a solution, Trustpilot enabled me to put an end to Auchan's silence and finally solve the problem. Thank you for your help.",2
Merci a Natasha pour son professionalism,2
It's the general policy... - Bicycle lost by Decathlon Dax workshop,0
Super,2
HONEST! - The Limoges store service came to make an exchange.,1
"Buy cheap? - Buy cheap, buy twice.",1
ΠΑΡΑΠΟΝΑ !!! - ΑΠΑΡΑΔΕΚΤΗ Η ΑΠΟΣΤΟΛΗ ΤΩΝ 3 ΗΜΕΡΩΝ ΠΟΥ ΕΧΟΥΝ ΓΙΝΕΙ 15!!!!,1
"I contact customer service, who advise me to go back to the store and ask for further analysis of the battery.",1
El transporte es nulo - Lo peor es que no puedes renunciar porque te hacen pagar el 100% desde el primer día.,1
"(personnel problem) when they had promised it to me!!! Good customer (before) I bought the parts anyway; well, they wouldn't listen and charged me for the Diag!!!! Now; account closed, I won't set foot there again...They don't care about customers; profiteers.",0
"On 14/02 I received an email entitled ""Partial cancellation of your order"" (GARDENA 8329-29 ), because the supplier was out of stock. This is clearly a farce because I found this product in two different places, even though they were much smaller than leroy merlin.",0
si affidano al corriere lacchi con... - Repitire.,1
"Cuidado con Leroy Merlín, son unos verdaderos estafadores combran primero toda la istalacion y no tienen profesionales hacen una chapuza y luego no se hacen cargohe llamado más de 10 veces se .e.sale.el.agua de la ducha colocaron mal la mampara al final he tenido que llamar ha un profesional de fuera para que la arreglen.",0
"Hello - April 12, 2021",1
"Ahora estoy esperando que me envíen por escrito la resolución del caso para que el abogado estudie el caso. Desde mayo, con calma.",2
Scam - It seems that their communication with their customers is nil.,0
"Pre-order placed just under a month ago, supposed to arrive in store on February 12. Luckily, I checked the tracking on the day to see that the parcel hadn't arrived! Saved me a lot of miles for nothing! No information on the delay!",0
"Let's show him the gate etc...reassure him, no problem, we'll wait for him....",2
El 11 de mayo me instalaron un toldo ... - Otro mes para la recogida.,1
disappointing - Item available on the site but missing from my order. They gave me a credit note valid until July!,0
Leroy Merlin Saint-Ouen NUL - Pessima esperienza acquisto on Line prodotto mai consegnato.,1
So I returned the carpets in their original packaging and they wouldn't take them back because they were on sale.,0
Só não dou zero estrela porque não... - Summary:,1
"""Very rude staff - Unfortunately we do not have access to orders placed on decahtlon.fr"""" """,0
"ENORMOUS DECEPTION concerning the request to install a samsung monosplit, the craftsman came after only 2 days (perfect). I had to install and commission a monosplit back to back on an existing concrete slab, I was in charge of the electrical supply. I received the estimate after 1 month (several reminders to receive it).",0
"I'll worry about it right away. I was told that I had to return the piece of furniture before ordering another. A piece of furniture, I recall, weighing 25 kilos. Finally, after half an hour's discussion, Leroy Merlin decided to order a new piece of furniture and to take back the one that had been delivered with the second one. For Leroy Merlin, this solution didn't immediately make sense.",0
I unpack my parcel when I get home and there's a surprise: no cardboard packaging or protection!!!,2
"""What a pleasure to have an Auchan click and collect point in the neighborhood! It's easy to choose the date and time to pick up the order. Possible even to order for in about 4 hours on the site. The place offers some stocks for last minute products with automatic checkouts. The staff is friendly and smiling. The place also relays parcels.""",2
"Ich stimme den anderen Bewertungen zu - As for the customer, he fluctuates between anger and disillusionment.",1
"A fourth time (June 5, because still no refund or email): file closed on the internet, finally refunded during the day of 89.70€ = they deducted the commercial gesture of May 22....",0
"We've now come to the installation of the water heater I ordered. It turned out to be too big and probably too heavy to be installed on drywall. So I'm going to return it and order another one, but not from Leroy Merlin. A 3D plan would have made it clear that something was sticking somewhere, but Leroy Merlin, which claims to be a designer, doesn't know how to do 3D plans.",0
"Lame site, no follow-up from LM - Profesionales como el en las empresas hacen que la empresa gane clientes y Lis mantenga",0
ATTENTION !!! Auchan.fr Trés Mauvais service après-vente - 0205021103581 price €15.79,1
False customer reviews on site - Parece ser que tienen que ponerse las pilas y mejorar el servicio de atención al cliente.,0
Caddys dirty or in bad condition( beautiful... - Deplorable customer service!,0
3 months ago we ordered from... - I strongly advise against this.,0
Just bought two new tyre last week and found I had ran over a screw today bad luck l suppose went to Norauto to see if the could help they said they could not as all the mechanics were busy could not help me tonight even though they did not close for another three hours I live 40 minutes away they said park the car there and get a cab home with a very rude and disgusting attitude even though I had just spent 400 euros less than a week ago.,0
No recomiendo comprar nada en este... - No answer. Unreachable since this morning! Do not order from them!,0
auchan. fr and TTS diffusion or organized theft - Syan ZHAO,0
order disappeared - Pathetic and incompetent customer service.,0
"When you read some of the reviews, you're totally into misrepresentation and lies. Except that it goes very far for some.",0
Customer for a good ten years and disappointed today - bad experience,0
"Merlin Pinpin à Puilboreau (17)- If you've got time to waste, wait 20 minutes for a salesperson to finally show up, only to be unable to give you any information, or to tell you that the item you've ordered is only available on the website and not in store. Another time, promising you a sales gesture (promise broken...) because they sold you a tool whose packaging had been opened... A FUIR !!!",0
Good customer service. Prices are normal,2
Appointment made on the internet 1 week ago - for Tuesday (carrier problem). The following Thursday I call them back.,1
Best shoes - NOTA 0/10,1
Los productos ofertados no son los que llegan - I strongly advise against this company...,0
The worst part is that they thought its normal that they didn't know the name of the courier because there are many of them...,0
"I then had to send an e-mail to ask for my 5% discount back, which I still hadn't received after 2 reminders...",0
"If you don't have the desired number of items by that day, you're done for, LM's internet turnaround has failed, even in store: ADIEU",0
"Total mess at Leroy Merlin, I recently made several purchases from them and each time there are problems :",0
Correct,1
"Yesterday: I phoned to find out if the after-sales service department was open at the Leroy Merlin store in Gennevilliers. I was told yes. I go there. The after-sales service person, the only one authorized to use the after-sales service software (!), isn't there because she's ill. No one to replace her. Finally, after a 90-minute wait, they're willing to keep my device and fill out a paper document.",0
On the return request it is noted that I want to return the box I requested...; and not the reference of the one I received...,1
Nuts that work with... - -I had to make several round trips to get the front door installed by July 2022.,1
"An order placed in May. I was told to wait until the beginning of October because the product was out of stock. I receive a notification that the order has been sent. No news of delivery. I'm told that the delivery man tried to call me (which is totally untrue). After more than 15 calls, no one can find a solution to my problem. They promise to call me back, but no one does.",0
"Open the box, damaged parts, broken . immontable, I don't understand that we can sell products in this condition.",0
"Good morning, - Lousy service.",1
"""To be avoided because of their ""delivery""! - Auchan online catalogs... a real poem of dysfunction!""",0
"No reaction from them whatsoever, which leads me tonight to think that there's no one left at the helm at Norauto: customer service totally absent (??), no traceability or transparency, customers left in total disarray... Does a group like Norauto condone such behavior towards their customers???",0
LAMENTABLE - Thank you very much for your help.,2
"He looks down on me and tells me it's been too long to be covered under warranty (which I didn't ask for), that it's impossible because the bikes are sold ready to ride, that they're inspected and that a check-up was offered after six months (which the seller hadn't informed me of at the time of purchase).",0
Purchase of Venetian blinds,1
"Came to the garage Toulouse Purpan, a real scandal, arrogant, no professionalism, no need to talk about the rest, the reviews are unanimous, to flee absolutely",0
"two tire orders canceled by norauto two months later - I took the Pioneer brand, unpacking a manual only in Russian.",0
Ordered what I needed from other location and in about a week it was delivered and ready for pick-up. No complaints. Thank you for your helpfulness.,2
Cool,2
Bad and incompetent - I have the minimum done... which I am not capable of doing.,0
Auchan.fr NUL - For digital this group is not up to scratch.,0
"Mala experiencia en casi todas mis compras, cajas de racholas rotas que no reponen, platos de ducha de exposición en venta sin desagüe. Recomiendo bauhaus , mucho mas profesionales",0
"Compré una caseta de madera - Esta bien, me gusta mucho",2
"The order status was still ""in preparation"". I contacted customer service by e-mail (which was not very responsive but apologized for the delay in the order) and they told me that my package had been given to the carrier.""""",1
"What followed was the difficulty of finding a chimney sweep who knew about this type of appliance, which is to say almost none. Until the beginning of this year, when we learned that the commissioning procedure had never been carried out, that the fitter we received was not approved, and that we had to register on a specific website to be put in touch with an approved operator (only one in our area, 70 kms away...).",0
no star at this store - In the price you are forced to pay 169 euros for commissioning,0
Auchan today - 2 reviews:,1
"Car dropped off for timing kit change in August 2019 following this breakage in engine. Do not want to recognize the breakage. Obliged to hire an expert. Do not want to lend a car as soon as the breakage and especially during the funeral of my Brother, do not want to pay the various expenses although they recognize their responsibility after expertise. No reply to our many letters. Non-existent director. Center to flee.",0
"Despite several new calls to LM, who never told me the same material dispo!!!, the answer was always the same: ""the delivery service will contact you"", but nobody ever contacted me ...",0
"i can't set 0 stars but it's very simple: i bought an order in 30th april, nobody called me back to confirm it came as of 11th June. the last thing i received from Leroy Merlin is an SMS saying that the order will arrive on last June.",0
"Mejor compra en otro sitio - Great, he offers to arrange a refund and reorder. !!!!!!!",1
"""I ordered 2 cakes for 30 and 15 people. All my guests were delighted and surprised when I told them that my purchase came from AUCHAN. Delicious, I don't regret my choice and I'll go back without shaming the welcome from the very nice section, thank you again.""",2
Auchan louvroil - I can no longer use my restaurant card without them ...,0
Purchased a Port Designs brand PC backpack at an attractive price.,2
They don't care about customers - I'm very disappointed with your online services,0
"I love it! - not all products are available in store, although it is possible to have them delivered to a relay point.",2
"they only have 3, so they changed what they could. but I don't know anything about car mechanics, and then they tell me that tires have to be changed two at a time. on top of that, they put a Michelin tire with a norauto tire on the same axle...",1
"Following a question on the chat about the loyalty card, a guy named younes answered me next to .... and finally .... ask me what you need I'll tell you how to do without ...",2
"I do not advise you, I ordered on 27 / 06 for an arrival on 05/07 to tell me that after several calls on 01/08 that my order can not be honored, a purchase of 300 euro. Merci auchan",0
Mediocre service,0
Very disappointed with the reception of the saleswoman... - 1 month and a half to receive damaged boards,0
Negozio da evitare assolutamente Assistenza vergognosa - Una trabajadora comprensible...,1
despues de un proceso lento - He comprado 4 veces online y las 4 han sido un problema.,1
I put a star because it is impossible to put less... - I put a star because it is impossible to put none...,1
"I mention that my first non-arrived order was paid for via the website so as not to encounter any subsequent problems, I am reassured that this information has been taken into account.",2
I'm very satisfied with the quality... -,2
"I've lived in France for 11 years & shop with Auchan, in store & online, regularly.  Competitive price wise & products always of a very good quality.",2
Ze kunnen dus geen Fiat Ducato (of Peugeot Boxer of Citroën Jumper) behandelen in hun werkplaats?,1
Cap sur le bas de gamme - Aïe aïe aïe,1
De decidido comprar un producto por... - We specify that we did not know her before this day.,1
"FUYEZ Leroy Merlin! The words to describe them: Thieves and crooks! They hire young people without training, and turn them into plumbing, kitchen and electrical consultants... If anyone wants to create an association to fight against Leroy Merlin, I'm all for it.",0
"I would like Auchan customer service to contact me again to refund my delivery charges as I myself, after more than 1 month and a half of waiting and missed appointments, lost package....etc... had to collect my package from the carrier. cde 660711930.",0
Non-respect of promotional dates - Conclusion; lack of respect for customers.,0
"Para todo aquel que podamos ayudar, ni se os ocurra hacer compras a través de la tienda Online de Leroy Merlin se dedican a cobrarte la compra para luego no enviarte los productos comprados tener mucho cuidado que después le toca a uno luchar por el dinero que es suyo, esperamos haber ayudado con esta información para que no pique la gente, muchas gracias.",2
"The work began on January 8, 2019, but nothing went as we planned. Indeed the door was installed in application, moreover the interior and exterior trims were not installed, the screws are still apparent and we have a hole between the rod and the wall. To sum up: the result is mediocre.",0
Internet order - I found it very professional.,2
"Buongiorno a tutti - Hice una reforma bañeras por platos de ducha,hace tres años",1
Gets angry with a customer to save 6 €... - Wants to be competitive aligns with tire prices you'll find on the internet,0
Internet and delivery by the store of... - Here is the moderation opinion of LeroyMerlin,1
"Very disappointed by this center, dropped off the vehicle in August to check on the possibility of a towbar, made an appointment for fitting and was told that fitting the towbar was not possible.",0
"Non aggiungo altro per non abbassarmi al livello becero dei diretti interessati, ci informeremo rispetto a come procedere.",1
"I particularly don't recommend Leroy Merlin in Gennevilliers with a customer service that is clearly incapable and can't see beyond the end of its nose. Self-training and the desire to deepen one's knowledge are non-existent, which is particularly disappointing for the customer service of a French brand. ""We make do with what we know and send customers on their way because we don't know our subject or don't want to do our job.""",0
"El servicio de montaje es penoso - He cuts the conversation short, blaming me for not knowing how to use it...",0
"La peor web de compra online que hay. Los pedidos no llegan en plazo a pesar de pagar 30€ por los gastos de transporte y cuando hablan contigo, nadie te sabe decir cuando lo vas a recibir.",0
"Compramos un mueble de baño,al llegar a... - Customer service non-existent and unable to help.",0
RAS,1
Rv a 10 h pour fin de travaux à 12 h 00 - Rv a 10 h à Noroto Bobigny pour fin de travaux à 12 h 00,1
"Garbage. AVOID !!!! - I brought back a defective headlamp, on sale for 25 euros.",0
